Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Steven Adams,2019-20,26,OKC,NBA,C,63,63,1680,20.5,.604,.006,.421,14.0,24.0,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,.185,1.9,1.1,2.9,2.1,
Darius Bazley,2019-20,19,OKC,NBA,PF,61,9,1130,9.6,.497,.445,.196,3.0,20.5,12.0,5.1,1.0,3.1,11.6,15.1,-0.5,1.5,1.0,.041,-2.1,0.5,-1.6,0.1,
Deonte Burton,2019-20,26,OKC,NBA,SF,39,0,356,4.3,.396,.424,.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,
Hamidou Diallo,2019-20,21,OKC,NBA,SF,46,3,896,9.3,.491,.193,.213,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,-0.7,1.1,0.4,.022,-4.2,0.3,-3.9,-0.4,
Luguentz Dort,2019-20,20,OKC,NBA,SF,36,28,820,7.6,.506,.463,.243,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,.049,-4.1,0.4,-3.7,-0.4,
Terrance Ferguson,2019-20,21,OKC,NBA,SF,56,38,1257,3.7,.481,.764,.091,2.1,4.4,3.3,5.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,.021,-4.8,0.3,-4.5,-0.8,
Danilo Gallinari,2019-20,31,OKC,NBA,PF,62,62,1834,19.5,.612,.537,.365,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,.166,4.1,-0.9,3.3,2.4,
Shai Gilgeous-Alexander,2019-20,21,OKC,NBA,SG,70,70,2428,17.7,.568,.247,.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3.0,6.1,.121,1.3,0.4,1.7,2.2,
Devon Hall,2019-20,24,OKC,NBA,PG,11,0,81,3.1,.298,.567,.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,
Kevin Hervey,2019-20,23,OKC,NBA,PF,10,0,52,5.0,.315,.741,.000,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.085,-4.0,-1.1,-5.1,0.0,
Mike Muscala,2019-20,28,OKC,NBA,C,47,2,572,12.5,.569,.757,.116,3.2,17.3,10.4,10.1,0.8,1.8,7.9,16.6,0.7,0.6,1.3,.107,0.1,-0.2,-0.1,0.3,
Abdel Nader,2019-20,26,OKC,NBA,SF,55,6,867,11.3,.591,.487,.251,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,.074,-1.2,0.2,-1.0,0.2,
Nerlens Noel,2019-20,25,OKC,NBA,C,61,7,1127,20.4,.711,.011,.394,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,.209,-0.3,3.4,3.1,1.5,
Justin Patton,2019-20,22,OKC,NBA,C,5,0,24,4.7,.450,.400,.000,4.7,17.9,11.5,12.6,0.0,0.0,16.7,22.0,-0.1,0.0,0.0,-0.063,-6.8,-3.3,-10.1,0.0,
Chris Paul,2019-20,34,OKC,NBA,PG,70,70,2208,21.7,.610,.343,.315,1.3,15.7,8.7,34.0,2.4,0.4,13.8,23.3,5.9,3.0,8.9,.193,3.0,1.4,4.4,3.5,"MVP-7,AS,NBA2"
Andre Roberson,2019-20,28,OKC,NBA,SF,7,0,87,5.4,.335,.483,.069,9.2,24.7,17.1,6.3,0.6,3.0,6.3,16.1,-0.1,0.1,0.0,-0.017,-5.2,-0.2,-5.4,-0.1,
Isaiah Roby,2019-20,21,OKC,NBA,PF,3,0,11,-7.7,.000,.000,.000,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,-0.1,0.0,0.0,-0.188,-12.0,-3.4,-15.4,0.0,
Dennis Schr̦der,2019-20,26,OKC,NBA,PG,65,2,1999,16.7,.575,.337,.245,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,.087,1.1,-1.1,-0.1,1.0,6MOY-2
