Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Joel Anthony,2008-09,26,MIA,NBA,C,65,28,1048,9.3,.521,.000,.390,10.1,12.4,11.2,3.7,1.0,7.2,22.9,8.0,0.4,1.4,1.7,.079,-4.5,1.8,-2.7,-0.2,
Marcus Banks,2008-09,27,MIA,NBA,PG,16,0,166,8.7,.461,.359,.385,0.0,10.9,5.4,19.8,3.2,1.0,19.4,16.0,-0.1,0.2,0.1,.023,-5.3,2.2,-3.1,0.0,
Michael Beasley,2008-09,20,MIA,NBA,PF,81,19,2009,17.2,.528,.085,.252,6.5,19.8,13.1,7.7,1.1,1.5,10.2,27.7,1.2,2.2,3.4,.081,-0.2,-1.5,-1.7,0.1,"ROY-7,6MOY-17"
Mark Blount,2008-09,33,MIA,NBA,C,20,0,207,8.7,.472,.346,.167,5.7,18.1,11.8,3.1,0.3,2.8,14.3,22.2,-0.3,0.2,-0.1,-0.024,-3.5,-2.3,-5.8,-0.2,
Mario Chalmers,2008-09,22,MIA,NBA,PG,82,82,2626,13.3,.548,.470,.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,2.1,3.1,5.2,.095,-1.4,1.1,-0.4,1.0,ROY-11
Daequan Cook,2008-09,21,MIA,NBA,SF,75,4,1833,10.3,.512,.612,.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,0.9,1.3,2.2,.056,-0.8,-1.4,-2.1,0.0,
Yakhouba Diawara,2008-09,26,MIA,NBA,SF,63,21,851,6.4,.473,.751,.088,3.6,7.9,5.8,4.7,0.8,0.6,6.6,13.3,0.1,0.4,0.5,.029,-2.8,-1.5,-4.2,-0.5,
Udonis Haslem,2008-09,28,MIA,NBA,PF,75,75,2560,13.1,.553,.000,.264,7.8,21.2,14.4,5.3,0.9,0.8,10.3,14.7,3.0,2.6,5.7,.106,-1.4,-0.9,-2.3,-0.2,
Luther Head,2008-09,26,MIA,NBA,SG,10,0,176,10.2,.462,.372,.186,2.0,15.1,8.5,19.5,3.3,0.5,16.2,14.8,0.0,0.3,0.2,.059,-3.7,2.2,-1.5,0.0,
James Jones,2008-09,28,MIA,NBA,SF,40,1,630,8.4,.520,.644,.208,2.3,9.6,5.9,4.7,1.0,1.8,6.9,13.0,0.4,0.5,0.9,.065,-2.1,-0.7,-2.7,-0.1,
Shaun Livingston,2008-09,23,MIA,NBA,PG,4,0,41,5.4,.461,.000,.500,0.0,5.9,2.9,14.2,2.6,0.0,23.5,14.6,-0.1,0.0,0.0,-0.021,-7.7,0.2,-7.5,-0.1,
Jamaal Magloire,2008-09,30,MIA,NBA,C,55,12,709,10.6,.505,.000,.458,13.7,23.8,18.7,4.6,0.8,2.9,16.9,12.5,0.4,0.9,1.3,.089,-4.2,-0.3,-4.5,-0.4,
Shawn Marion,2008-09,30,MIA,NBA,SF,42,41,1516,15.7,.522,.090,.191,8.4,20.5,14.4,8.2,2.0,2.4,10.4,16.7,1.4,2.2,3.6,.113,-0.3,0.7,0.4,0.9,
Jamario Moon,2008-09,28,MIA,NBA,SF,26,21,689,11.6,.562,.465,.096,1.7,18.6,10.1,5.5,1.6,1.9,6.8,12.0,0.6,0.8,1.5,.103,-0.9,0.7,-0.2,0.3,
Jermaine O'Neal,2008-09,30,MIA,NBA,C,27,27,811,15.5,.514,.000,.262,8.0,13.4,10.7,11.7,0.7,5.4,13.3,22.7,0.3,0.9,1.2,.069,-1.4,-0.3,-1.7,0.1,
Chris Quinn,2008-09,25,MIA,NBA,PG,66,0,962,12.9,.539,.474,.201,1.0,8.4,4.7,21.5,1.3,0.2,9.5,17.0,1.5,0.6,2.1,.104,-0.2,-0.8,-1.0,0.2,
Dwyane Wade,2008-09,27,MIA,NBA,SG,79,79,3048,30.4,.574,.160,.443,3.5,12.2,7.8,40.3,3.0,2.8,11.6,36.2,10.3,4.4,14.7,.232,8.2,2.4,10.6,9.6,"MVP-3,DPOY-3,AS,NBA1,DEF2"
Dorell Wright,2008-09,23,MIA,NBA,SF,6,0,73,3.7,.398,.000,.300,3.3,29.8,16.4,4.2,1.5,0.0,20.9,18.4,-0.2,0.1,-0.1,-0.086,-9.5,-0.8,-10.3,-0.1,
