Player,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,awards
Christian Braun,2023-24,22,DEN,NBA,SG,82,4,1655,12.1,.554,.340,.277,5.4,14.8,10.2,10.2,1.3,1.8,9.2,15.7,1.5,2.0,3.4,.100,-1.7,-0.2,-1.9,0.0,
Kentavious Caldwell-Pope,2023-24,30,DEN,NBA,SG,76,76,2402,10.7,.602,.525,.193,1.5,6.8,4.2,9.5,2.0,1.5,10.5,12.9,2.2,2.6,4.8,.096,-2.1,0.7,-1.4,0.4,
Collin Gillespie,2023-24,24,DEN,NBA,PG,24,0,225,11.0,.586,.551,.174,0.5,9.6,5.2,15.5,2.9,0.0,15.9,17.1,0.1,0.3,0.4,.076,-3.7,0.9,-2.7,0.0,
Aaron Gordon,2023-24,28,DEN,NBA,PF,73,73,2297,16.8,.607,.193,.376,8.6,13.9,11.4,15.2,1.2,1.7,11.2,17.8,4.5,2.6,7.1,.148,1.2,0.1,1.3,1.9,
Justin Holiday,2023-24,34,DEN,NBA,SG,58,9,862,9.7,.598,.701,.021,1.2,7.8,4.6,9.5,2.1,0.9,6.7,10.6,0.9,0.9,1.8,.101,-2.5,0.9,-1.6,0.1,
Jay Huff,2023-24,25,DEN,NBA,C,20,0,49,18.5,.724,.600,.133,4.7,19.8,12.4,5.6,2.0,5.2,5.9,15.0,0.1,0.1,0.2,.212,-0.3,1.6,1.3,0.0,
Reggie Jackson,2023-24,33,DEN,NBA,PG,82,23,1817,11.7,.521,.376,.130,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,.056,-1.8,-1.5,-3.2,-0.6,
Nikola JokiÄ,2023-24,28,DEN,NBA,C,79,79,2737,31.0,.650,.164,.310,9.3,29.6,19.8,42.0,2.0,2.1,12.9,29.3,12.0,5.1,17.0,.299,9.0,4.2,13.2,10.6,"MVP-1,CPOY-4,AS,NBA1"
DeAndre Jordan,2023-24,35,DEN,NBA,C,36,2,396,16.0,.610,.000,.570,15.6,28.0,22.0,8.5,0.8,3.4,16.5,15.4,0.6,0.6,1.2,.147,-1.7,-0.1,-1.7,0.0,
Braxton Key,2023-24,26,DEN,NBA,SF,20,0,60,16.5,.536,.294,.471,5.7,26.9,16.6,18.8,1.7,1.4,4.6,15.7,0.1,0.1,0.2,.180,0.5,1.6,2.1,0.1,
Jamal Murray,2023-24,26,DEN,NBA,PG,59,59,1861,20.7,.586,.346,.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,.153,4.5,-0.4,4.1,2.9,
Zeke Nnaji,2023-24,23,DEN,NBA,PF,58,0,576,12.4,.528,.154,.416,12.1,12.2,12.1,7.0,1.3,5.6,13.3,15.4,0.4,0.8,1.2,.099,-3.8,0.1,-3.7,-0.2,
Jalen Pickett,2023-24,24,DEN,NBA,SG,27,0,122,9.7,.571,.714,.114,0.9,11.5,6.4,21.7,1.6,0.0,19.7,16.4,0.0,0.1,0.2,.065,-2.7,-0.5,-3.3,0.0,
Michael Porter Jr.,2023-24,25,DEN,NBA,SF,81,81,2565,15.5,.601,.513,.102,4.7,19.3,12.2,6.7,0.8,1.8,7.5,20.7,3.1,3.1,6.2,.115,1.2,-1.2,0.1,1.3,
Julian Strawther,2023-24,21,DEN,NBA,SF,50,0,545,8.2,.482,.622,.140,1.0,11.1,6.2,11.3,1.5,1.1,8.9,20.7,-0.4,0.6,0.2,.015,-4.6,-1.4,-6.0,-0.6,
Hunter Tyson,2023-24,23,DEN,NBA,PF,18,0,48,6.0,.500,.700,.000,2.4,18.0,10.4,5.6,1.0,0.0,9.1,20.0,0.0,0.1,0.0,.007,-6.8,-2.1,-8.9,-0.1,
Peyton Watson,2023-24,21,DEN,NBA,SF,80,4,1488,11.8,.539,.340,.237,4.3,14.6,9.6,7.4,1.4,5.0,10.5,16.2,0.3,2.2,2.5,.079,-3.0,0.8,-2.2,-0.1,
